distance,temp,time
10,22,1440
13,,1339
20,26.3,2057
12,26.3,2492
11,25.9,2364
6,17.3,675
10,,1334
22,26.8,4630
4,24.4,730
4,21.6,466
4,18.5,3150
7,24.8,1221
8,28.2,877
8,19,1874
22,24,4526
15,29,1394
8,21.2,1142
12,,1365
4,25,612
2,,520
8,,1412
4,26.1,868
6,16.3,591
12,24.3,2560
10,23.5,1444
14,17.4,4506
17,24.6,1642
7,22.7,1437
5,21.8,1056
4,18.5,629
8,18.9,3873
10,23.9,1324
7,27.1,2537
9,25.7,1360
12,28.4,1429
9,21,1361
18,25,2671
29,,2746
8,25,1430
5,,1166
14,18.6,2030
21,25.1,4424
16,26.8,2088
9,25.2,2305
5,24,1293
3,,1240
7,18.2,1644
5,24.5,1178
12,,1497
5,23.2,434
2,,422
7,21.6,1106
4,23,567
11,26.3,1345
7,24.7,3564
8,17.6,1138
15,30.7,1599
7,,1519
7,23.5,1399
6,,798
28,25.8,4285
13,27.4,1123
27,19.1,4248
14,,1623
16,24.5,1895
33,27.3,4648
3,20,1055
9,,2160
2,24.5,559
9,,1039
18,26,2403
2,,849
5,23.2,580
17,25.5,1933
15,21,2089
11,26.3,1536
20,17.9,2635
8,21.4,100
4,23.8,941
2,25.8,1247
10,,1359
6,,1020
3,18.1,570
2,19.9,417
5,16.6,1778
12,27.9,2049
2,20.2,427
7,29.2,707
5,23.7,658
5,27.2,940
7,28,1338
4,,731
4,21.3,653
11,,1432
10,26.4,1154
7,29.1,1036
15,25.4,2117
5,29.1,1599
23,15.1,4112
6,24.7,1287
6,26.8,1020
12,23.8,3530
5,,839
8,20.2,678
7,27.6,289
9,17,1343
6,,3560
10,28,2746
15,23.8,2661
5,16.7,1512
4,27.5,6
11,18.4,3393
9,20.9,1223
17,,2826
3,22.7,1961
7,27.1,676
9,24.3,1750
14,26.8,2776
7,24.6,4478
9,23.3,867
8,18.9,2497
7,27.4,1282
11,20.6,631
15,22.2,2145
5,19.2,998
18,22.2,1416
6,23,1427
7,,1032
8,,153
4,24.4,532
9,27.3,1053
5,,734
22,23.6,4604
7,19.9,759
10,19,1181
11,25.1,2198
9,17.7,1112
13,22.1,4201
6,,1578
8,20.4,894
11,20.5,1468
15,21.8,1885
17,19,2519
1,27,544
10,18.8,1408
12,23.8,1125
4,24.7,3
27,31,2750
6,,2269
3,,964
9,18.3,1253
9,,1906
4,26.5,1502
8,24.3,122
8,24.3,1723
9,20.3,2215
17,16.9,1850
12,17.5,1835
6,23.1,502
4,22.9,563
2,20,1008
4,20.6,545
7,24.4,3744
2,23.4,648
9,16.8,1366
20,25.5,2265
17,25.5,1430
18,25.4,1696
17,,2656
4,,744
18,,1779
7,27.4,1660
6,19.8,859
5,18.5,816
14,28.3,1548
6,24.2,1212
33,25.1,3775
7,27.4,861
18,23.9,1734
10,23.8,1500
6,,1213
7,,906
10,27.7,1429
9,26.7,3316
4,23.9,3579
6,,1124
4,24.4,914
6,31.1,2744
10,,2283
15,,2454
29,30.2,2936
3,19.1,657
8,24.7,1789
3,25.2,594
16,,1352
11,28.7,1041
6,23.8,1767
7,19.2,1578
3,21.6,306
5,21.8,918
15,27.2,2114
9,22.1,1237
37,25.2,3523
5,,827
3,28.2,7
15,,2649
13,16.5,1631
5,25.7,783
2,20.5,781
9,21.1,1677
5,23,881
7,23.8,686
32,23.6,4923
2,24.1,1163
2,,819
10,24.2,2253
16,,1801
8,27.1,1626
18,18.3,2417
4,25.4,1164
10,21.1,2842
3,16.9,1098
8,21.6,749
6,18.4,752
6,22.9,968
11,22.2,3124
14,24.7,19
8,22.5,1207
3,27.9,1216
6,24.8,1307
4,,383
9,24.1,1212
11,31.8,1833
3,24.8,534
9,,704
21,28.3,1688
25,24.6,3765
3,,757
21,,3174
16,28.6,2205
13,18.4,1472
14,18.3,1089
9,23.5,1188
7,28.1,938
17,22.8,1507
2,,66
4,18.5,654
8,28.3,1074
3,,1455
1,25.7,509
5,21.3,2
6,,1903
10,27.1,3763
6,22.8,1157
11,,1950
7,23.3,809
5,20.7,662
7,20.3,2162
4,,486
16,26.9,2188
3,19,557
7,28,1895
11,21.7,5
6,21.3,822
10,23.8,1249
19,23.1,2755
11,27.1,1739
6,17.9,1408
24,,4494
14,,1712
26,,2313
5,20.9,750
9,23.9,1530
7,19.9,1023
2,23.7,517
7,27.5,97
20,22,1936
8,,1732
4,27.3,818
13,20.4,3111
5,,1105
4,19.3,1
6,20.3,1645
12,26.4,1566
6,27.3,9
3,25.5,726
4,26.9,650
8,20.2,2721
18,17.8,8
34,21.3,3412
7,18.6,832
6,20.2,744
10,24.9,993
11,19.5,823
7,27.4,1954
6,24.6,879
4,19.7,1
5,29,1332
2,24,473
11,,1085
10,,2665
22,24.3,3
14,,1872
5,18.2,1871
24,24,2524
2,14.8,558
2,22.7,53
6,,669
9,27.9,1009
2,18.5,376
4,18.7,804
16,,1450
6,23.8,1268
8,28.2,1332
20,,2921
4,28,607
7,24.6,871
4,23.5,1296
8,19.9,1442
3,21.4,8
12,,2710
12,25.3,471
1,23.9,561
5,25.2,644
4,21.6,1032
6,27.5,1356
5,,1599
13,,1996
9,22.4,1245
8,25.5,1271
8,24.8,2209
13,24.1,1138
9,17.6,875
10,,1954
10,,1450
7,,864
7,16.6,1572
4,20.8,606
3,23.2,465
8,25.4,1226
5,29.2,1372
13,25,2973
16,24.4,2114
6,28.8,986
10,26.8,1087
9,25.1,884
11,25.8,1360
3,19.2,615
5,21.9,890
5,20.7,2218
20,23,1879
21,,2541
5,27.6,1226
4,18.8,529
7,25.4,1166
4,27,964
6,27.1,1216
7,,1289
14,22.7,3363
8,18.2,1651
6,19.6,950
5,22.1,688
7,15.4,1177
6,27.4,885
1,21.3,457
4,,626
5,22.9,1883
9,19,619
9,29,2689
5,13.6,1228
17,25.6,2001
7,24.1,1278
6,,2541
12,19.3,1885
6,,559
10,,935
7,23.7,1746
8,25.3,1391
19,24.2,3699
4,24.8,883
38,,4898
9,21.1,2039
11,21,2
7,23.1,1314
5,28.2,4
5,21.3,773
6,22.7,978
6,27.2,725
10,,1024
8,20.4,1476
7,26.9,1383
5,23.1,951
4,21.3,883
7,,992
27,19.5,4747
6,26.8,1358
7,27.5,1025
10,29.6,1350
14,,3995
16,25.1,3077
7,27.1,3849
7,21.2,1537
10,,2093
5,,707
2,25.6,514
4,25.1,1111
6,29.6,3331
6,23.9,968
16,,2731
5,25,849
19,27.5,3099
17,24.3,2091
23,27.2,2733
17,19.6,2935
6,19.9,646
8,,2052
11,21.1,1097
7,26.8,1239
23,23.9,2514
3,,316
7,28.3,879
21,22.7,2357
11,23.5,10
5,29.9,549
15,25.2,1607
4,25,683
4,26.9,237
5,28.4,1109
5,22,285
7,14.5,787
4,21.7,7
12,,1342
6,28.9,1095
16,23.7,1826
14,26.6,4997
4,25.2,455
13,27.4,1403
9,19.8,1517
3,19.3,631
2,27.5,14
13,,1863
8,15.2,1638
13,27.5,1387
12,,1682
7,20.4,2187
4,19.1,959
13,16.3,1493
8,26.2,1296
20,28.4,2775
5,25.1,378
9,28.5,3625
6,26.1,3392
5,24.8,667
4,18.6,624
7,18.7,3403
8,23.4,1308
4,,445
4,,1932
4,22.2,827
4,,762
8,27.9,664
8,25.4,1124
5,29.2,1113
13,20.3,1294
7,24.6,1303
14,20,1522
6,23.6,2118
4,,1676
8,22.4,1064
12,22.1,1375
8,21.6,1458
18,27.3,4670
13,,1719
9,16.7,1614
9,23.5,1399
4,24,674
12,,1564
6,23.9,787
9,,1205
5,21.4,719
9,17.3,1015
10,21.5,1287
11,25.8,800
26,,2778
9,27.5,2275
12,26.6,1472
4,27.8,2934
14,20.2,1754
11,19.2,2313
2,25.3,817
9,23.9,1398
12,26.3,747
5,20.1,1354
23,28.4,5064
7,,3259
6,27.4,539
17,29.5,2114
18,,1410
21,22.7,4347
17,18.7,1955
7,25.8,1174
14,,1656
18,,2490
11,,1159
5,26.4,909
7,20.3,1325
7,23.7,4633
9,,1251
9,23.2,1151
6,23.4,1795
38,18.3,4017
5,24.5,56
7,24,887
6,24,1075
10,22.6,2116
18,18.3,2764
5,27.2,1470
7,24.9,874
4,,2
26,24,3546
26,27.9,3989
8,26.2,1709
9,26.7,2860
8,20.3,796
16,27.9,1539
3,23.9,2929
10,21.8,1965
6,,2135
10,20.7,1071
17,20.3,1630
2,26.7,375
7,15,685
11,27.4,1770
15,21.4,1501
25,23.2,1865
11,24.1,2909
12,,1265
6,20.1,1552
5,,969
3,27.5,155
2,23.8,342
7,24.3,1261
18,27.8,1967
9,28.2,1350
4,25,922
17,,1838
7,25.2,840
13,14.2,1524
6,18.9,1571
6,26.8,1317
16,,1660
13,,1976
9,29.5,1107
6,15.6,1265
7,18.2,1359
7,21.4,938
9,27.5,1327
21,26.4,1953
4,19.9,883
9,25.9,1498
2,20.4,586
9,24.7,1311
9,24.4,409
8,21.3,1174
3,20.5,474
9,30.2,1253
2,,603
9,27.5,2491
1,27.3,430
11,23.1,914
4,23.4,688
15,27.9,2998
4,,339
14,,2190
20,22.6,3764
24,,2425
9,16.5,2137
14,25.4,1627
20,15.8,3781
1,27.3,319
6,24.2,850
11,27.1,1313
12,,614
12,,1020
14,19.1,4623
7,17.9,1142
5,25.7,1729
13,15.3,1956
5,23.5,719
8,18.4,1383
3,22.4,723
19,24.6,2515
5,18.9,789
10,20.7,1399
21,,2636
5,21.9,716
20,22.1,2002
15,25.6,2305
7,21.8,1213
7,,1495
6,19.8,1654
11,19.1,1259
15,17.6,2244
6,23.6,883
7,28.3,791
6,24.1,966
2,,150
15,19.9,1793
7,24.4,936
6,17.2,740
12,24.1,1638
18,26.5,1985
12,22.6,1050
11,20.4,920
8,24.7,2411
7,26.7,10
3,,526
4,,444
13,29,1799
6,17.6,2187
6,22.5,1495
11,,1280
14,25.5,2473
14,24.4,1157
10,27,1154
9,,1186
10,20.8,308
9,26.1,4584
7,27.8,3135
26,24.4,3143
3,,410
8,21.3,1087
3,23.2,652
9,21.7,1096
8,26.6,1822
17,,3343
8,,2544
9,21,1393
8,18.6,2084
6,25.2,1429
5,21.5,2721
8,23.3,1131
4,,9
6,23.8,1421
7,29.6,1862
22,20.4,3080
13,27.5,2743
10,25.7,1456
3,24.2,818
6,23.7,2893
2,,665
9,24.4,1638
7,28.8,2032
8,24.1,852
12,20.3,1967
11,22.5,1747
23,28.2,3695
19,25.5,3063
2,23.4,2
15,24.5,2211
18,19.8,1882
12,22.3,1751
28,28.5,2425
9,25.5,1215
18,21.5,2355
6,21.5,943
14,25.3,1142
5,23.6,1568
3,18.9,827
15,29.2,1382
15,,1666
4,25.9,1030
2,15.1,628
6,22.8,686
24,,2756
4,,908
6,24.8,2123
9,22.6,2358
8,22,330
5,,897
17,18.8,2332
13,,1099
3,26.9,1033
14,21,1888
2,20.7,471
1,21.5,535
10,22.4,2620
2,,1297
5,,27
8,21.8,3534
13,21.8,1276
13,27.8,2013
13,24.1,2370
12,29.5,4793
13,28.7,1375
13,,1479
3,17.8,572
4,16.2,612
2,,470
9,,1286
7,18.6,1472
2,20.9,631
8,,4005
2,27.5,36
4,13.6,601
5,,886
2,,425
18,,1633
6,21.6,816
9,22.8,1057
4,24.5,594
15,,2720
7,,1237
15,23.8,2653
11,22.1,1082
19,18.2,1502
11,,1683
5,25.5,3258
8,,809
12,24.4,2659
21,18.4,2357
2,16.6,1035
10,,1484
2,26.4,385
10,25.5,1626
13,23,1675
11,22.1,2019
5,28,1015
1,22.4,902
22,18.4,2231
6,20.5,1499
8,18.6,1397
8,23.2,3175
6,21.5,830
21,28.4,3248
18,,2354
16,,1502
10,24.9,1881
2,,83
7,,1120
16,28.3,1571
11,27.5,2
5,19.2,624
4,,600
8,,1030
12,18.7,4643
6,,1416
6,18.8,3849
17,21.1,3176
13,25.7,1850
4,23.9,1075
6,,1864
8,,2554
8,,1531
11,26.9,1311
3,28,504
2,26.9,342
5,19.2,31
18,26,1797
10,,1350
4,29.3,135
8,,820
2,18.3,554
16,19,2506
25,23,1883
14,28.5,1541
7,27.1,1609
5,,1657
12,,1181
7,14.5,1171
8,,897
13,24.9,1948
4,18,639
2,25.2,1
7,20.2,2121
21,,2978
6,29.2,993
4,24.6,513
8,24.8,913
7,19.8,948
7,18.6,848
6,,790
8,21.5,1368
16,22.3,1831
21,30.6,1703
8,20.4,2169
6,,2492
16,16.4,3448
17,20.4,2988
16,18.4,1596
12,,2715
30,20.3,2394
7,,1270
10,30.6,77
6,,1502
30,22.7,4996
1,24.9,7
17,21.5,1306
10,19.8,1207
3,24.7,675
4,19.9,2215
11,23.1,945
17,18.2,1546
9,19.8,1254
6,23.2,1076
10,22.3,1854
12,17.1,1702
14,,4166
9,24.3,1107
14,,2673
18,17.8,466
6,22.2,1037
8,25,1941
12,19.3,2548
5,15.1,1619
12,21.9,1847
10,19.3,1457
20,18.3,2262
4,24.7,771
7,23,1796
9,21.2,1312
7,23.9,1899
5,21,1569
5,18.4,1135
12,24.1,2779
23,21.7,2912
7,27,1666
6,,790
5,27.1,671
7,27.6,1228
11,22,1724
17,30.2,4065
4,18.6,827
21,,3329
11,27.7,2
2,22.6,1998
5,20.5,876
3,21.8,542
20,19.8,2560
4,27.7,542
4,,2588
9,19.4,1057
3,27.7,771
5,18.6,892
5,,2313
7,20.9,649
12,,1579
12,17.6,914
8,24,1071
8,25.9,1610
9,22.5,1468
17,25.5,2084
8,16.2,1739
13,27.3,5525
11,24.6,1827
13,22.5,2068
6,23.4,581
6,27,1774
8,19.4,828
1,26.4,2000
4,24.6,1032
7,,943
2,24.9,4
7,,4687
9,,1748
14,,1900
8,22.3,1635
7,29.1,1041
7,27.1,1249
9,,772
7,19.1,1427
4,27.9,1025
23,23.2,2603
7,,1673
8,29,332
7,,2631
5,,2
13,,1741
5,26,1178
5,,625
8,25.7,3001
20,21.2,4661
21,21.2,141
6,24.7,892
12,22.3,1873
11,,1779
8,24.3,3
8,31,1158
12,,1475
6,,852
13,26,1836
12,,1838
10,25.2,1668
3,25.5,675
6,25.1,1424
14,,4610
4,22.2,575
9,24.8,955
11,,3361
9,17.2,901
8,23.4,692
6,,3
10,20.8,4698
8,20.7,2919
10,,727
2,,27
7,,1320
5,20,2150
12,,1874
10,24.2,3137
25,17.4,3001
7,22.9,6545
3,20.9,1069
9,25.5,1348
10,,2420
3,22.4,633
13,22.7,3435
3,21.2,495
14,,2560
11,24.8,2641
4,,1143
5,,552
7,21.2,2506
7,24.6,900
7,21.2,1173
7,,730
10,28.2,1460
11,22.1,1210
8,22.9,1046
5,28.1,1030
4,21,1569
19,28.1,2614
5,,530
4,21.5,1307
3,18.9,1356
3,25.2,883
23,21.6,3518
20,27.1,2523
5,20.6,767
4,22.1,946
12,29.4,1453
5,,576
3,21.6,2054
7,,1466
14,27.8,2068
7,26,2118
13,21.4,4015
17,21.6,1659
6,,2461
5,25.1,552
9,27.4,1798
11,18.4,1262
4,24.6,640
7,,1769
5,,1319
13,18.9,4147
8,,1423
14,26.4,3721
1,19.2,478
11,,875
6,24.4,805
19,20,5264
5,16.6,1027
18,18.8,2472
8,,1230
17,24.6,2377
8,19.8,1142
9,20.7,1716
10,26.4,2527
4,22.1,1399
20,,2042
11,18,2044
3,20.7,773
16,19.5,914
5,,1339
8,,1042
8,21.1,1131
19,24.8,1879
11,23.7,901
6,21.6,2989
10,27.4,1510
14,20.7,2576
6,23.7,1229
16,,4781
15,18,1893
3,21.5,23
3,26.5,692
16,25.2,2913
3,22.7,524
18,20.8,2314
25,24,3377
5,,95
5,24.7,911
10,,1862
10,24.7,1882
15,,1260
7,21.9,2540
11,22.2,2056
13,17.3,2927
8,,2298
3,24.7,528
21,,2870
2,22.2,2046
9,28.9,1193
6,23.6,1068
14,21.9,1754
3,27.3,815
16,28.6,2219
12,24,1287
5,21.2,1206
9,21.6,1837
7,25.5,29
3,23.8,584
11,19.4,2364
5,,1757
16,25.7,1852
6,18.1,781
21,22.5,2269
10,15.8,1219
6,,1228
5,21.2,752
8,,1123
6,,842
8,18.4,1475
11,27.5,1329
8,26.1,976
2,23.3,939
21,23.6,1343
15,22.5,2289
15,23.8,2575
19,23.3,2440
6,21.8,1760
6,27.4,1150
15,22.1,1682
6,,1211
5,26.2,726
8,22.5,3437
10,,1081
10,20.4,1428
7,23,708
6,25.4,921
9,,1087
7,28.2,2467
11,,1107
3,,679
9,19.4,2364
14,22.4,2411
18,27.1,3366
10,26.3,2182
9,27.2,2333
15,28.2,5476
5,22.2,3089
9,,1101
15,24.7,1862
7,17.6,1150
4,18.3,2435
31,21,4468
5,25.3,1140
3,,1928
5,23.8,764
17,,2067
8,27.7,2157
4,27.5,3
14,28.6,12
4,24,2147
11,21.5,2933
14,20.8,1995
8,,1134
15,18.9,1208
21,,17
11,18.5,4143
7,27.8,1513
14,17.4,3138
3,18.4,355
18,21.7,1382
2,25.6,683
10,,1428
6,29.1,859
17,21,1155
14,19.1,719
8,18.9,1681
10,30.8,1771
8,,2023
7,24.8,1107
1,22.1,679
24,25.4,2535
13,,1666
2,15.2,183
9,26.3,1665
2,22,386
4,24.6,532
12,25,1328
1,,3
15,28.8,2518
14,25.9,1796
15,23.8,2577
10,17.8,2120
6,,212
11,22.3,5023
8,24.2,890
9,22.6,29
16,18.2,2014
4,,1189
6,,643
13,26,1608
8,28.3,1506
10,20.9,1422
7,26.1,1284
2,27.5,493
12,19.7,1385
6,26.6,1782
13,,2152
11,,3
7,22.3,1252
9,,1636
2,26.7,907
12,26.8,1682
4,26.6,740
13,22.5,829
13,25.5,2733
11,28.8,1418
4,,852
6,18.7,1364
4,,700
12,20.8,1909
21,20.1,3040
17,,2239
3,26.6,636
8,22.7,1295
5,25.7,1234
2,,1291
3,23.6,699
8,22.7,2768
16,21.1,2371
7,,941
12,,2236
9,29.3,999
13,27.5,2098
10,,1765
6,23.5,1377
14,27.4,1375
7,23.7,2279
15,24.5,3135
14,27.2,1926
15,,2885
14,28,1894
13,25.1,1556
11,,3
14,23.6,1900
15,,2022
8,,1103
12,,1279
12,22.4,1521
21,23.3,3115
15,17.3,1808
8,23.6,1734
3,20.7,841
7,21,1428
3,28.4,2311
5,18.7,1234
10,15.7,904
6,19.7,1035
9,20.5,1682
1,17.5,371
5,15.4,794
7,,1093
14,22,1521
5,29.2,891
7,24.9,3503
3,,751
4,15.8,507
10,19.9,1220
16,20.9,2626
3,27.6,911
4,20.7,805
16,27.7,2013
21,24.1,17
4,,1599
14,24,1906
9,16.3,2631
7,25.1,2278
6,24.6,629
11,18.1,1415
11,21.8,1496
3,30.7,308
10,,1319
4,,1045
8,26.2,1075
6,26.6,1083
13,,2083
2,22,403
10,23.7,1544
10,21.9,1665
9,21.2,1345
4,28.1,1996
5,25.5,1167
10,22.5,1116
8,,1374
8,20.3,1173
15,15.5,1377
17,29.3,2352
12,21.3,1206
3,21,845
5,25.1,2804
1,28.5,407
14,23.8,1795
5,26.8,2132
8,,116
5,,1138
5,18.6,915
1,,717
6,,934
3,24.1,592
10,,929
8,18.4,1355
7,13.7,908
9,22.9,1599
19,27.9,4020
12,20.6,1678
13,27.3,2127
11,25.5,1147
8,29.4,1069
8,30.7,841
2,26,369
6,16.3,1040
7,27.6,1253
5,,906
5,26.2,787
9,,896
12,15.2,1469
9,19.2,2038
16,19.2,2700
16,17,4258
1,17.7,245
6,22.1,892
8,22.8,1265
5,19.9,990
2,26.8,606
7,19.9,1179
5,24.4,1070
4,29.6,806
6,22,1043
17,,3465
9,22.1,2321
8,,1772
10,29.5,2463
18,19.7,2994
14,,1599
14,,4674
16,23.2,2887
4,,573
6,27.9,599
9,,1737
18,18,2549
9,21.3,995
3,21.1,354
5,25,1888
7,29.3,1913
9,24.9,1422
1,31.2,545
2,21.3,830
5,23.9,3814
11,30.9,1725
6,21.1,1118
8,27.1,1954
7,28,2616
28,25.6,3092
8,26.5,859
4,17.3,444
16,23.5,2318
12,30.8,1759
14,20,1438
7,26.1,956
16,23.8,4
6,22.3,1371
5,22.6,988
4,20.3,3203
9,25.4,1047
14,25.2,2
14,,1920
12,21.4,2938
6,27.2,3138
5,,1211
4,20.7,1294
10,24.8,1216
13,16.7,2718
5,23.8,3715
13,25.6,2593
22,16.5,3254
8,,1226
4,,931
4,19.6,3882
9,24.7,1507
8,27.7,1194
8,25.9,1572
8,21.4,648
5,21.4,2113
3,27.6,830
24,24.7,3547
12,,1463
9,24.9,1170
3,27.5,426
5,17.4,832
7,,1653
8,,1276
11,24.7,2169
9,18.1,1606
4,26.5,512
14,20.7,3107
5,20.9,625
3,22.2,469
7,27.5,1678
16,26.3,1447
8,27.6,1382
7,25.8,1048
14,16.9,1650
5,23.7,537
11,19,214
16,25.6,2211
9,24.4,1287
4,,633
4,19.8,870
7,27.1,1138
3,,139
10,19.9,1273
4,,10
4,25.6,821
2,27.2,92
6,24,1552
5,26.7,1167
7,18.5,1008
10,,2060
4,26.1,2709
8,15.8,923
8,30.5,2862
11,25.2,2499
11,,6776
4,23.1,890
16,20.5,1709
5,24.1,952
2,24.7,1203
4,,1250
20,24.5,3332
11,26.7,1550
9,15.2,1388
4,21.4,568
4,19.5,1207
3,19.5,843
8,17.7,1020
7,26.3,702
2,15,363
1,,318
8,18.6,1058
10,21.2,1493
12,26.9,3414
4,21.1,817
7,18.4,1508
5,,4
10,21,1238
6,27.4,1347
15,21.3,3135
10,,1350
8,17.8,1176
14,28.1,1922
10,24.2,1342
8,,1179
6,27.4,1432
1,22.6,337
8,22.2,972
8,18,646
3,22.9,5
10,22,1281
11,23.4,2157
3,26.1,2049
6,19.7,1433
12,,1305
9,20.6,1301
10,26.5,1228
4,,1015
15,25,2232
25,19.8,3288
3,18.5,1469
5,,2411
5,,891
16,20.6,1722
18,19,2226
15,27.9,3238
13,19.2,2419
9,18.1,1399
8,20.2,1410
4,,1213
11,22.4,2285
4,23,720
8,24.9,1026
5,20.4,1861
4,23.7,2118
12,21.3,1428
7,24.5,1897
5,26.3,1074
7,29.2,186
15,26.3,1787
2,,654
17,,1605
10,,1692
11,19.1,1245
21,24.8,3643
8,23.7,1123
14,16.9,1743
21,16.5,1939
6,19.3,2435
10,,2151
9,,1625
19,21.3,2055
14,,3584
10,25.2,2863
6,17.4,945
5,18.3,1089
10,19,1329
10,21,1972
7,18.2,1924
12,23.3,2585
18,24.2,2109
17,21.5,3335
8,,1213
8,,1260
10,,2102
14,26.3,6991
5,,1383
11,25,715
12,27.7,23
5,26.7,3748
1,24,346
10,18.6,1369
15,23.6,800
3,28.6,356
1,19.7,872
21,27.2,3374
3,21.6,655
14,27.1,1336
5,,1287
4,30.4,3453
18,27.1,2804
9,24.5,1254
10,,2552
11,19.6,2153
9,31.1,4651
18,25.4,4290
11,20.8,872
13,16.7,3099
11,,978
28,24.8,2840
5,,1248
4,19.6,497
12,,1610
10,15,1878
6,22.6,1397
6,22.3,1323
3,15.2,715
4,,717
16,,1629
16,24.2,2615
6,20.6,1571
5,24.2,825
19,,3776
6,23.6,612
17,25.5,1919
5,25.1,747
4,22.4,1336
12,19.7,1436
7,22.2,1558
9,21.5,1245
12,25.6,1370
3,23,785
5,28,1209
5,26.7,988
10,25.4,2943
17,,1690
11,22.4,961
5,23.6,626
10,27.4,2240
6,,1421
8,24.7,2182
6,,841
2,18.1,475
6,28.6,2518
3,,561
9,17,1170
9,26.9,2573
8,20.9,961
8,21.6,1552
6,23.4,1584
10,27.3,2896
9,21.4,2125
6,26.8,1088
14,,1715
14,18.9,1826
14,21,1805
3,24.1,663
8,26.4,839
8,,1576
12,23.1,909
3,24.5,739
5,25.4,1244
9,17.7,1232
14,17.5,1753
7,,1014
3,18.2,827
6,,901
7,18.6,1500
7,15.2,951
4,28.3,1087
8,25.4,2648
5,27.7,573
3,19.1,318
7,19.5,1459
6,22.2,1656
2,24.4,542
1,27.5,670
3,16.6,506
10,19.3,1596
2,21,296
9,22.2,3876
13,,1944
4,25.2,727
14,,2167
2,,496
21,21.9,2167
6,25.1,1291
13,25.8,1934
11,28.8,2345
6,25.9,1020
2,,1902
8,21.6,2485
14,29.1,12
8,24.4,972
6,,1004
8,20.9,2811
2,22.1,447
6,28.2,2
20,23.9,2624
14,20.8,1582
4,25.9,4
9,26.1,1675
20,17.2,1792
4,18,540
4,,3
11,,1054
15,27.2,1757
6,,34
5,20.1,1562
18,24.3,23
17,,1577
4,24.3,257
5,24.5,907
21,20.4,2027
18,20,2124
10,20.8,1893
2,27.4,305
12,26.3,1878
10,29.1,1191
23,25.4,2484
6,23.4,1448
22,25.8,3925
12,24,1999
9,20.6,1621
5,21.7,888
6,18.9,2015
20,26,3488
6,21.4,895
10,,1408
3,23.8,1605
9,19.1,912
10,24.9,4
4,20.7,551
12,24.7,2727
7,23.4,1336
7,20.9,1197
9,24.9,840
6,28.2,1412
17,26.1,1320
7,21,1365
14,29,2296
22,21,4542
17,24.5,1215
14,,2699
8,17.8,4480
1,23.9,2
16,27.3,1767
7,24.4,1953
17,,4692
8,27.7,1225
4,19.1,382
10,19.5,1415
6,,888
4,20,404
1,25.1,2
6,23.4,770
6,23.5,1105
7,19.9,1088
9,21.2,2070
7,23.5,1913
10,23.8,1658
11,18.8,2340
1,30.9,890
10,27.9,2471
2,26.8,596
6,21.8,870
19,18.9,2117
15,19.9,2792
8,24.3,1580
8,14.4,1807
21,19.7,2531
22,25.7,3695
4,20.4,316
11,,1529
3,,533
3,,821
6,22.5,1089
5,,1113
7,25.1,1450
5,22.3,898
14,25.1,635
10,,3671
22,,2766
5,,2616
21,21.1,2535
22,26.3,3974
12,23.7,1566
6,17.2,931
5,21.6,850
8,24.7,1175
11,21.9,1763
6,22,1461
12,23.7,1089
9,,1348
5,,1613
21,,1701
18,24.9,4519
7,,2456
8,27.4,1036
10,20.9,1501
9,27.9,1393
7,18,911
8,16.3,834
22,,2815
7,24.4,1327
11,,1111
3,,854
1,,856
5,23.3,1229
23,,2337
10,19.8,1220
16,,2458
8,23.8,3049
8,,1266
8,,2649
14,20.2,2322
9,19.6,1084
11,19.3,1938
4,24.4,2330
12,,2094
17,19.3,1610
4,23,294
3,,4
8,,1045
4,23.4,515
6,24.6,1395
7,18.7,1239
9,,639
1,25.3,179
10,,1921
7,,1558
4,17.7,756
20,21.5,1790
2,21.6,1449
10,17.9,747
17,,1575
4,23.6,602
5,25.7,1313
8,26.3,957
6,25.9,1124
19,24.6,453
7,27.9,1712
6,22.7,726
3,,561
13,,1643
5,24.2,505
3,25.2,408
14,19.5,2629
18,19,1802
9,15.5,4459
10,20.9,2400
9,26.3,2511
5,27.5,716
8,22.1,1394
6,25.9,852
5,24.3,3208
17,27.9,2003
10,14.8,2296
14,22.5,1855
10,19.8,2212
16,22.8,1496
12,24.1,975
7,,1201
8,22.5,895
14,20.2,1515
12,19,921
16,27.2,1642
5,22,1405
3,28.9,1206
4,,472
22,,2498
4,,2073
3,20.9,465
4,,616
3,,2444
14,17.9,1603
15,,1295
9,19.6,1353
8,24.8,903
10,27.3,1483
4,,496
5,,1377
8,25.4,1894
10,27.7,955
16,,1677
8,,1489
5,17.3,1198
8,25.5,1333
9,18.7,1160
10,,9
13,,1619
18,29.2,2781
6,,2876
6,24.6,1045
22,25.5,2044
8,16.3,2346
6,27.3,864
8,24.1,1064
4,29.3,676
5,27,1491
7,28.2,1128
13,27.5,2441
6,19.9,1247
1,23.9,668
6,26.5,734
10,22.8,990
9,,1826
14,21.6,1570
9,29.4,1590
9,,2778
10,23.1,19
5,,1436
9,20,1713
3,29.3,1518
14,,1358
6,24.8,804
11,24.3,1698
4,23.8,739
4,22,2312
11,,2
7,24.1,1201
10,19.6,1836
5,28.5,631
9,25.5,1574
12,,1710
9,22,1506
12,28.2,1493
5,,735
17,18.1,2254
5,26.8,2012
7,,1362
1,26,912
6,23.8,2149
